# host=127.0.0.1
# port=8080
# clients=50
# requestsPerClient=20
# warmupDiscarded=20
# elapsedSec=10.400263
# throughput=96.151416
# p50Ms=516
# p95Ms=524
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772303658072,10,15,765,512,true
1772303658072,3,15,764,512,true
1772303658072,12,15,763,514,true
1772303658098,47,15,767,516,true
1772303658098,33,15,770,510,true
1772303658098,27,15,766,516,true
1772303658106,32,15,768,517,true
1772303658106,49,15,769,517,true
1772303658163,17,15,771,513,true
1772303658177,40,15,773,516,true
1772303658177,31,15,772,516,true
1772303658177,38,15,774,516,true
1772303658177,36,15,775,516,true
1772303658202,28,15,777,518,true
1772303658202,21,15,778,511,true
1772303658202,29,15,776,518,true
1772303658209,19,15,779,515,true
1772303658209,14,15,780,515,true
1772303658267,8,15,781,515,true
1772303658282,25,15,785,516,true
1772303658282,15,15,784,516,true
1772303658282,44,15,783,516,true
1772303658282,7,15,782,516,true
1772303658307,42,15,786,518,true
1772303658307,34,15,788,516,true
1772303658308,5,15,787,519,true
1772303658315,46,15,789,518,true
1772303658315,35,15,790,518,true
1772303658373,26,15,791,515,true
1772303658384,20,15,794,518,true
1772303658384,2,15,795,518,true
1772303658385,1,15,792,519,true
1772303658385,4,15,793,519,true
1772303658408,45,15,798,516,true
1772303658408,48,15,796,517,true
1772303658408,11,15,797,517,true
1772303658420,23,15,800,521,true
1772303658420,22,15,799,521,true
1772303658475,13,16,801,516,true
1772303658490,16,16,803,523,true
1772303658490,18,16,804,523,true
1772303658490,37,16,805,523,true
1772303658490,39,16,802,523,true
1772303658513,6,16,808,517,true
1772303658513,0,16,806,517,true
1772303658513,30,16,807,517,true
1772303658525,43,16,810,523,true
1772303658526,41,16,809,524,true
1772303658577,24,16,811,516,true
1772303658592,9,16,812,520,true
1772303658592,3,16,813,520,true
1772303658592,10,16,814,520,true
1772303658592,12,16,815,520,true
1772303658618,27,16,818,519,true
1772303658618,33,16,817,519,true
1772303658618,47,16,816,520,true
1772303658630,49,16,820,524,true
1772303658632,32,16,819,525,true
1772303658680,17,16,821,516,true
1772303658695,31,16,822,518,true
1772303658695,38,16,824,518,true
1772303658695,40,16,823,518,true
1772303658695,36,16,825,518,true
1772303658719,29,16,828,516,true
1772303658719,21,16,827,516,true
1772303658724,28,16,826,522,true
1772303658735,19,16,829,525,true
1772303658735,14,16,830,525,true
1772303658785,8,16,831,517,true
1772303658799,15,16,833,516,true
1772303658799,44,16,834,516,true
1772303658799,25,16,832,516,true
1772303658799,7,16,835,516,true
1772303658819,42,16,836,511,true
1772303658819,34,16,837,511,true
1772303658824,5,16,838,516,true
1772303658838,35,16,840,522,true
1772303658838,46,16,839,522,true
1772303658890,26,16,841,517,true
1772303658901,20,16,842,516,true
1772303658901,4,16,845,515,true
1772303658901,2,16,843,516,true
1772303658901,1,16,844,515,true
